Index,coconut_id,SMILES,Classe
3390,,O=C(NCC1N2CCC(C1)C(CN3CCC(CC=4C=CC=CC4)CC3)C2)C5=CC=C6OCOC6=C5,0
3391,,O=S(=O)(NCC1N2CCC(C1)C(CN(C)CCC3=NC=CC=C3)C2)C4=CC=C(OC)C=C4,0
3392,,N#CC1=CC=CC(=C1)NC(=O)NCC2N3CCC(C2)C(CN(CC)CC)C3,0
3393,,O=S(=O)(NCC1N2CCC(C1)C(CN(C)CC=C)C2)C,0
3394,,O=C1N(CC2=NC=CC=C2)C3CN(CC3OC1)CC(C)C,0
3395,,O=C1N(CC=2C=CN=CC2)C3CN(CC3OC1)C4CCOCC4,0
3396,,O=C1N(CC=2C=NC=CC2)C3CN(CC=4C=CN=CC4)CC3OC1,0
3397,,O=C(O)C1=CC=C(C=C1)CN2CC3OCC(=O)N(CC=4C=NC=CC4)C3C2,0
3398,,O=C(O)C1=CC=C(C=C1)CN2CC3OCC(=O)N(CC4CC4)C3C2,0
3399,,O=C1N(CC=2C=CC=CC2)C3CN(CC3OC1)C(C)C,0
3400,,O=C1N(C=2C=CC=CC2)C3CN(CC3OC1)C4CCOCC4,0
3401,,O=C1N(C=2C=CC=CC2)C3CN(CC3OC1)C4CCC4,0
3402,,O=C1N(C=2C=CC=CC2)C3CN(CC4=CC=C(OC)C=C4)CC3OC1,0
3403,,O=C1NC2CN(CC=3C=NC=CC3)CC2OC1,0
3404,,O=C(O)C1=CC=C(C=C1)CN2CC3OCC(=O)NC3C2,0
3405,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CCOCC)COC=3C=CC=CC3,0
3406,,O=C(O)C1(OC(CO)C(O)C2OC(OC3C(O)C(OC(CO)C3O)OC4C(O)C(O)C(OCC(NC(=O)CCCCCCCCCCCCC)C(O)C=CCCCCCCCCCCCCC)OC4CO)(C(=O)O)CC(O)C2NC(=O)C)OC(C(O)C(O)CO)C(NC(=O)C)C(O)C1,0
3407,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CCOCC)CCC=3C=CC=CC3,0
3408,,O=C(NCC=1C=CC=CC1)NC2CC(CC3=NOC(=C3)CCO)C2(C)C,0
3409,,O=C(NC1CC(CC2=NOC(=C2)CN3CCCCC3)C1(C)C)C=4C=CC=C(F)C4,0
3410,,N=1OC(=CC1CC2CC(NCC(C)(C)C)C2(C)C)CN3CCOCC3,0
3411,,O=C(NC1CC(CC2=NOC(=C2)CN3CCOCC3)C1(C)C)CC=4C=CC=CC4,0
3412,,N=1C=CC(=CC1)CNC2CC(CC3=NOC(=C3)C=4C=CC(OC)=CC4)C2(C)C,0
3413,,O=C1NC=2C=CC=CC2N1C3CCN(C(=O)CC4CCNCC4CC5=NOC(=C5)CN(C=6C=CC=CC6)C)CC3,0
3414,,O=C(O)CC1CCN(C(=O)NC2=CC=C(C=C2)C(F)(F)F)CC1CCN3CCN(C=4C=CC=CC4OC)CC3,0
3415,,O=C(OCC1N2CCC(C1)C(C=3N=C(N=C(C3)C(CC)CC)C=4C=CN=CC4)C2)NC5=CC=C(C=C5)C(C)(C)C,0
3416,,O=C(NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2)NC(C)C,0
3417,,O=S(=O)(NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2)C=5SC=CC5,0
3418,,O=C(NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2)C5=CC=C(C=C5)C(F)(F)F,0
3419,,O=C(NC=1C=CC=CC1)N2CC3OCC(=O)N(CC4=CC=C(F)C=C4)C3C2,0
3420,,O=C1N(CC2=CC=C(F)C=C2)C3CN(CC3OC1)S(=O)(=O)C4=CC=C(C=C4)C,0
3421,,O=C1N(CC2=CC=C(F)C=C2)C3CN(C(=O)C4CC4)CC3OC1,0
3422,,O=C(C1=CC=C(OC)C=C1)N2CC3OCC(=O)N(CC4=CC=C(F)C=C4)C3C2,0
3423,,O=C(NCC)N1CC2OCC(=O)N(CC3=NC=CC=C3)C2C1,0
3424,,O=C1N(CC2=NC=CC=C2)C3CN(CC3OC1)S(=O)(=O)C=4C=CC=CC4,0
3425,,O=C(C1=NC=CC=C1)N2CC3OCC(=O)N(CC4=NC=CC=C4)C3C2,0
3426,,O=C(C=1C=CN=CC1)N2CC3OCC(=O)N(CC4=NC=CC=C4)C3C2,0
3427,,O=C(C1=CC=C(F)C=C1)N2CC3OCC(=O)N(CC4=NC=CC=C4)C3C2,0
3428,,O=C(C1=NC=CC=C1)N2CC3OCC(=O)N(CC=4C=CN=CC4)C3C2,0
3429,,O=C1N(CC=2C=CN=CC2)C3CN(C(=O)C4CC4)CC3OC1,0
3430,,O=C1N(CC=2C=NC=CC2)C3CN(CC3OC1)S(=O)(=O)C(C)C,0
3431,,O=C1N(CC=2C=NC=CC2)C3CN(C(=O)C4CC4)CC3OC1,0
3432,,O=C(C=1ON=CC1)N2CC3OCC(=O)N(CC4CC4)C3C2,0
3433,,O=C1N(CC2CC2)C3CN(C(=O)C(CC)CC)CC3OC1,0
3434,,O=C1N(CC2CCCCC2)C3CN(CC3OC1)S(=O)(=O)C=4C=CC=CC4,0
3435,,O=C(C=1ON=CC1)N2CC3OCC(=O)N(CC4CCCCC4)C3C2,0
3436,,O=C(NCC)N1CC2OCC(=O)N(CC=3C=CC=CC3)C2C1,0
3437,,O=C(O)COCC(=O)N1CC2OCC(=O)N(CC=3C=CC=CC3)C2C1,0
3438,,O=C(C1=NC=CN=C1)N2CC3OCC(=O)N(CC=4C=CC=CC4)C3C2,0
3439,,O=C1N(CC=2C=CC=CC2)C3CN(C(=O)C4CC4)CC3OC1,0
3440,,O=C(C=1C=CC=CC1)N2CC3OCC(=O)N(C=4C=CC=CC4)C3C2,0
3441,,N#CC1=CN=C(C=C1)N2CC3OCC(=O)N(CCOC)C3C2,0
3442,,O=C1N(C)C2CN(C3=NC=CC=N3)CC2OC1,0
3443,,O=C1C=CN(C(=O)N1)CC(NC(=O)C)C(=O)O,0
3444,,O=C1NC(=O)N(C=C1F)CC(NC(=O)C2CC2)C(=O)O,0
3445,,O=C1NC(=O)N(C=C1CC)CC(NC(=O)C(C)(C)C)C(=O)O,0
3446,,O=C1NC(=O)N(C=C1Cl)CC(NC(=O)C2CCCC2)C(=O)O,0
3447,,O=C(NCC1OC(CO)C(O)C1N2CCN(C3=CC=CC(=C3)C(F)(F)F)CC2)C4=CC(O)=CC=C4Cl,0
3448,,O=C(NC1=CC=C(OC(F)(F)F)C=C1)NCC2OC(CO)C(O)C2N3CCN(C4=CC=CC(=C4)C(F)(F)F)CC3,0
3449,,FC1=CC=C(C=C1)CN(CC2=CC=C(F)C=C2)CC3OC(CO)C(O)C3N4CCN(C5=NC=CC=C5)CC4,0
3450,,FC1=CC=C(C=C1)N2CCN(CC2)C3C(O)C(OC3CN(CC4=CC=C(F)C=C4)CC5=CC=C(F)C=C5)CO,0
3451,,O=C(NC1CC(CC2=NOC(=C2)CN3CCN(C=4C=CC=CC4)CC3)C1(C)C)C=5C=CN=C(Cl)C5,0
3452,,O=C(NC1CC(CC2=NOC(=C2)CN(C=3C=CC=CC3)C)C1(C)C)N4CCOCC4,0
3453,,N=1OC(=CC1CC2CC(NCC3CC3)C2(C)C)CN4CCOCC4,0
3454,,O=S(=O)(NC1CC(CC2=NOC(=C2)CN3CCOCC3)C1(C)C)C=4C=CC=CC4,0
3455,,O=C(NC1CC(CC2=NOC(=C2)COC=3C=CC=CC3)C1(C)C)C(C)C,0
3456,,O=C(OC)C1N2C(C3=CC=C(Cl)C(F)=C3)CC(NCCC=4N=CNC4)CC2C=5NC=6C=CC=CC6C5C1,0
3457,,O=C1NC=2C=CC=CC2N1C3CCN(C(=O)CC4CCNCC4CC5=NOC(=C5)C=6C=CC(=CC6)C(C)(C)C)CC3,0
3458,,O=C(O)CC1CCN(C(=O)NC2=CC=C(OC(F)(F)F)C=C2)CC1CCN3CC4C5=CC=CC(=O)N5CC(C3)C4,0
3459,,O=C(C=1ON=C(C1)CC2CNCCC2CC(=O)N3CCN(C=4C=CC=CC4)CC3)N5CCN(C=6C=CC=CC6)CC5,0
3460,,O=C(NC1=CC=C(C=C1)C(=O)C)NCC2N3CCC(C2)C(CN4CCN(C5=NC=CC=N5)CC4)C3,0
3461,,O=S(=O)(NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2)C5=CC=C(Cl)C=C5,0
3462,,O=S(=O)(NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2)C5=CC=C(C=C5)C,0
3463,,O=C1C=C2NN=CNC2=C1,0
3464,,O=C(NCC1N2CCC(C1)C(CN3CCN(C=4C=CC=CC4OC)CC3)C2)C=5OC=CC5,0
3465,,O=C1N(C(C)C)C2CN(C(=O)C3CC3)CC2OC1,0
3466,,O=C(NCC)N1CC2OCC(=O)N(CC3=CC=C(F)C=C3)C2C1,0
3467,,O=C1N(CC2=CC=C(F)C=C2)C3CN(CC3OC1)S(=O)(=O)C,0
3468,,O=C(N1CC2OCC(=O)N(CC3=CC=C(F)C=C3)C2C1)CC4=CNC=5C=CC=CC54,0
3469,,O=C(N1CC2OCC(=O)N(CC3=CC=C(F)C=C3)C2C1)COC=4C=CC=CC4,0
3470,,N=1OC=2N=CC=NC2C1C,0
3471,,O=C(C=1C=CC=CC1)N2CC3OCC(=O)N(CC4=CC=C(F)C=C4)C3C2,0
3472,,O=C(N1CC2OCC(=O)N(CC3=CC=C(F)C=C3)C2C1)C,0
3473,,O=C(C1=NC=CN=C1)N2CC3OCC(=O)N(CC4=NC=CC=C4)C3C2,0
3474,,O=C(C=1ON=CC1)N2CC3OCC(=O)N(CC4=NC=CC=C4)C3C2,0
3475,,O=C1N(CC2=NC=CC=C2)C3CN(C(=O)C4CC4)CC3OC1,0
3476,,O=C(NCC)N1CC2OCC(=O)N(CC=3C=NC=CC3)C2C1,0
3477,,O=C1N(CC=2C=NC=CC2)C3CN(CC3OC1)S(=O)(=O)C,0
3478,,O=C(C=1C=CN=CC1)N2CC3OCC(=O)N(CC4CCCCC4)C3C2,0
3479,,O=C(N1CC2OCC(=O)N(CC3CCCCC3)C2C1)C,0
3480,,O=C1N(CC=2C=CC=CC2)C3CN(CC3OC1)S(=O)(=O)C4=CC=C(OC)C=C4,0
3481,,O=C(O)CCC(=O)N1CC2OCC(=O)N(CC=3C=CC=CC3)C2C1,0
3482,,O=C(C=1OC=CC1)N2CC3OCC(=O)N(CC=4C=CC=CC4)C3C2,0
3483,,O=C1N(CC=2C=CC=CC2)C3CN(C(=O)C(CC)CC)CC3OC1,0
3484,,O=C(N1CC2OCC(=O)N(CC=3C=CC=CC3)C2C1)C,0
3485,,O=C1N(CCOC)C2CN(C3=NC=CC(=N3)OC)CC2OC1,0
3486,,N#CC1=CN=C(C=C1)N2CC3OCC(=O)N(C)C3C2,0
3487,,O=C1N(CC2=CC=C(OC)C=C2)C3CN(C4=NC=CC(=N4)C)CC3OC1,0
3488,,O=C1NC(=O)N(C=C1CC)CC(NC2CCOCC2)C(=O)O,0
3489,,O=C(O)C(NC(=O)C=1OC=CC1)CN2C=C(Cl)C(=O)NC2=O,0
3490,,O=C(O)C(NC(=O)C=1C=CC=CC1)CN2C=C(Cl)C(=O)NC2=O,0
3491,,FC1=CC=C(OCC2=NN=C(O2)CC3C(=CC(CN4CCN(C5=NC=CC=N5)CC4)C(C3)C(C)C)C)C=C1,0
3492,,N=1N=C(OC1CC2=CNC=3C=CC=CC32)CC4C(=CC(CN5CCN(C6=NC=CC=N6)CC5)C(C4)C(C)C)C,0
3493,,O=C(NC=1C=CC=C(OC)C1)NCC2OC(CO)C(O)C2N3CCN(C4=CC=CC(=C4)C(F)(F)F)CC3,0
3494,,O=S(=O)(NCC1OC(CO)C(O)C1N2CCN(C3=CC=CC(=C3)C(F)(F)F)CC2)C4=CC=C(C=C4)C,0
3495,,OCC1OC(CN(CC2=NC=CC=C2)CC3=NC=CC=C3)C(N4CCN(C=5C=CC=CC5OC)CC4)C1O,0
3496,,FC1=CC=C(C=C1)N2CCN(CC2)C3C(O)C(OC3CN(CC4=NC=CC=C4)CC5=NC=CC=C5)CO,0
3497,,O=C(N1CCC(NC2CC(CC3=NOC(=C3)CN(C=4C=CC=CC4)C)C2(C)C)CC1)C,0
3498,,O=C(N1CCC(NC2CC(CC3=NOC(=C3)CN4CCCCC4)C2(C)C)CC1)C,0
3499,,O=C(OC)C1N2C(C3=CC=C(F)C(F)=C3)CC(NCCC=4N=CNC4)CC2C=5NC=6C=CC=CC6C5C1,0
3500,,O=C(O)CC1CCN(C(=O)C2=CC=C(OC)C=C2)CC1CCN3CCN(C4=CC=CC(=C4)C(F)(F)F)CC3,0
3501,,O=S(=O)(NCC1N2CCC(C1)C(CN3CCCC3COC)C2)C4=CC=C(Cl)C=C4,0
3502,,O=C1C=CC=C2N1CC3CN(CC2C3)CC4CN5CCC4CC5CNC(=S)NC6=CC=C(C=C6)N(C)C,0
3503,,N1=C(C=C(N1C)C2CN3CCC2CC3CN(CC4=CC=C(OC)C=C4)CC5=CC=C(OC)C=C5)C6CCCCC6,0
3504,,FC(F)(F)OC1=CC=C(C=C1)CNC2(COC2)CC3=NOC(=C3)CN(C)C,0
3505,,FC(F)(F)C1=CC=C(C=C1)CNC2(COC2)CC3=NOC(=C3)CCO,0
3506,,OCCC=1ON=C(C1)CC2(N(CC3CC3)CC4CC4)COC2,0
3507,,OCCC=1ON=C(C1)CC2(N(CC=3OC=CC3)CC=4OC=CC4)COC2,0
3508,,O=C(N)CN1C(=O)COC2CN(CC3=CC=C(C=C3)S(=O)(=O)C)CC12,0
3509,,O=C(N)CN1C(=O)COC2CN(CC3=CC=C(C=C3)C(F)(F)F)CC12,0
3510,,O=C(N)CN1C(=O)COC2CN(CC=3C=NC=CC3)CC12,0
3511,,O=C(N)CN1C(=O)COC2CN(CC(C)C)CC12,0
3512,,O=C(N)CN1C(=O)COC2CN(CC=3C=CC=CC3F)CC12,0
3513,,O=C(N)CN1C(=O)COC2CN(CC12)C3CCCCC3,0
3514,,O=C(N)CN1C(=O)COC2CN(CC12)C3CCC3,0
3515,,O=C1N(CC2=NC=CN2C)C3CN(CC3OC1)S(=O)(=O)C,0
3516,,O=C(C1=CC=C(F)C=C1)N2CC3OCC(=O)N(CC4=NC=CN4C)C3C2,0
3517,,O=C(C1=CC=C(OC)C=C1)N2CC3OCC(=O)N(CC4=NC=CN4C)C3C2,0
3518,,O=C1N(CC2=CC=CC(=C2)C(F)(F)F)C3CN(CC3OC1)S(=O)(=O)C4=CC=C(OC)C=C4,0
3519,,O=C(NCC)N1CC2OCC(=O)N(CCOC)C2C1,0
3520,,O=C1N(CCOC)C2CN(CC2OC1)S(=O)(=O)C=3C=CC=CC3,0
3521,,O=C(C1=NC=CN=C1)N2CC3OCC(=O)N(C)C3C2,0
3522,,O=C1N(CC2=CC=C(OC)C=C2)C3CN(CC3OC1)S(=O)(=O)C=4C=CC=CC4,0
3523,,O=C(C=1ON=CC1)N2CC3OCC(=O)N(CC4=CC=C(OC)C=C4)C3C2,0
3524,,O=C(NCC)N1CC2OCC(=O)N(C(C)C)C2C1,0
3525,,O=C1NC(=O)N(C=C1CC)CC(NC2CCC2)C(=O)O,0
3526,,O=C(O)C(NC(=O)CC=1C=CC=CC1)CN2C=C(C(=O)NC2=O)CC,0
3527,,O=C1NC(=O)N(C=C1Cl)CC(NC(=O)C2CCC2)C(=O)O,0
3528,,O=C(NC1=CC=C(F)C=C1F)N2CCC(C3=NN=C(O3)C=4C=CC(=CC4)N(C)C)C2,0
3529,,O=C(N1CCN(C2=NC=CC=C2)CC1)CC3C(=CC(CNS(=O)(=O)C4=CC=C(OC)C=C4)C(C3)C(C)C)C,0
3530,,O=C(NC=1C=C(OC)C=C(OC)C1)NCC2OC(CO)C(O)C2N3CCN(C4=CC=CC(=C4)C(F)(F)F)CC3,0
3531,,FC1=CC=C(C=C1)CN(CC2=CC=C(F)C=C2)CC3OC(CO)C(O)C3N4CCN(C=5C=CC=CC5OC)CC4,0
3532,,FC1=CC=C(C=C1)CN(CC2=CC=C(F)C=C2)CC3OC(CO)C(O)C3N4CCN(C5=CC=CC(=C5)C(F)(F)F)CC4,0
3533,,O=C(NC1CC(CC2=NOC(=C2)CN(C=3C=CC=CC3)C)C1(C)C)C4=CC=C(OC)C=C4,0
3534,,O=C(NC1CC(CC2=NOC(=C2)CC3CCCCC3)C1(C)C)N4CCOCC4,0
3535,,O=C(OC)C1N2C(C=3C=CC=CC3)CC(N4CCC(NC(=O)C)C4)CC2C=5NC=6C=CC=CC6C5C1,0
3536,,N#CC1=CC=CC(=C1)NC(=O)NCC2N3CCC(C2)C(C4=NC(=NC(=C4)C=5C=CC=CC5Br)C)C3,0
3537,,O=C(NCC1N2CCC(C1)C(CN3CCN(C(=O)C4=CC=C5OCOC5=C4)CC3)C2)C6=CC=C7OCOC7=C6,0
3538,,S=C(NCCOC)NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2,0
3539,,O=C(NC=1C=CC=CC1)NCC2N3CCC(C2)C(CN4CCN(C5=NC=CC=N5)CC4)C3,0
3540,,O=C(NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2)C5=CC=C(C=C5)N(C)C,0
3541,,ClC=1C=CC=CC1CNC2(COC2)CC3=NOC(=C3)CN(C)C,0
3542,,OCCC=1ON=C(C1)CC2(NCC=3OC=4C=CC=CC4C3)COC2,0
3543,,O=C(N1CCC(NC2(COC2)CC3=NOC(=C3)CCO)CC1)C,0
3544,,O=C(N)CN1C(=O)COC2CN(CC12)C(C)C,0
3545,,O=C(N)CN1C(=O)COC2CN(CC=3C=CC=CC3C)CC12,0
3546,,O=C(N)CN1C(=O)COC2CN(CC12)C3CCN(C)CC3,0
3547,,O=C(N)CN1C(=O)COC2CN(CC3=CNC=4C=CC=CC43)CC12,0
3548,,O=C(N)CN1C(=O)COC2CN(C)CC12,0
3549,,O=C(O)C1=CC=C(C=C1)CN2CC3OCC(=O)N(CC(=O)N)C3C2,0
3550,,O=C1N(CC2CCC2)C3CN(CC4=CC=C(OC)C=C4)CC3OC1,0
3551,,O=C1N(CC2=NC=CN2C)C3CN(CC3OC1)S(=O)(=O)C4=CC=C(C=C4)C,0
3552,,O=C(C1=NC=CN=C1)N2CC3OCC(=O)N(CC4=NC=CN4C)C3C2,0
3553,,O=C1N(CC2=NC=CN2C)C3CN(C(=O)CC(C)(C)C)CC3OC1,0
3554,,O=C1N(CC2=CC=C(OC(F)(F)F)C=C2)C3CN(CC3OC1)S(=O)(=O)C4=CC=C(C=C4)C,0
3555,,O=C(NC1=CC=C(F)C=C1)N2CC3OCC(=O)N(CCOC)C3C2,0
3556,,O=C1N(CCOC)C2CN(CC2OC1)S(=O)(=O)C,0
3557,,O=C(C1=NC=CC=C1)N2CC3OCC(=O)N(C)C3C2,0
3558,,O=C(C=1C=CC=CC1)N2CC3OCC(=O)N(C)C3C2,0
3559,,O=C1N(CC2=CC=C(OC)C=C2)C3CN(CC3OC1)S(=O)(=O)C,0
3560,,O=C(N1CC2OCC(=O)N(CC3=CC=C(OC)C=C3)C2C1)COC=4C=CC=CC4,0
3561,,O=C(C=1C=CC=CC1)N2CC3OCC(=O)N(CC4=CC=C(OC)C=C4)C3C2,0
3562,,O=C1NC(=O)N(C=C1F)CC(NCCC(C)C)C(=O)O,0
3563,,O=C(O)C(NC(=O)C=1OC=CC1)CN2C=C(F)C(=O)NC2=O,0
3564,,O=C1NC(=O)N(C=C1CC)CC(NCC(C)(C)C)C(=O)O,0
3565,,O=C1NC(=O)N(C=C1CC)CC(NC(=O)C2CCC2)C(=O)O,0
3566,,O=C(O)C(NC(=O)C=1C=CC=C(F)C1)CN2C=C(Cl)C(=O)NC2=O,0
3567,,O=C(N1CCC(C(=O)NCC2C=C(C)C(CC(=O)N3CCN(C4=NC=CC=C4)CC3)CC2C(C)C)CC1)C,0
3568,,O=S(=O)(NCC1OC(CO)C(O)C1N2CCN(C3=CC=CC(=C3)C(F)(F)F)CC2)C4=CC=C(Cl)C=C4,0
3569,,ClC1=CC=CC(=C1)CN(CC=2C=CC=C(Cl)C2)CC3OC(CO)C(O)C3N4CCN(C5=NC=CC=N5)CC4,0
3570,,N=1OC(=CC1CC2CC(NCC3CC3)C2(C)C)CN4CCN(C=5C=CC=CC5)CC4,0
3571,,O=S(=O)(NC1CC(CC2=NOC(=C2)CN3CCOCC3)C1(C)C)CC=4C=CC=CC4,0
3572,,O=C(NC1CC(CC2=NOC(=C2)CN3CCOCC3)C1(C)C)C4=CC=C(OC)C=C4,0
3573,,O=C(OC)C(=O)NC1CC(CC2=NOC(=C2)COC=3C=CC=CC3)C1(C)C,0
3574,,OC1=CC=C(C=C1OC)C2OCC(O2)COC3CC(C)CCC3C(C)C,0
3575,,O=C(N1CCN(C=2C=CC=CC2OC)CC1)CC3CCNCC3CC4=NOC(=C4)CN5CCN(C=6C=CC=CC6)CC5,0
3576,,O=C(O)CC1CCN(C(=O)COC=2C=CC=CC2)CC1CCN3CCN(C4=CC=CC(=C4)C(F)(F)F)CC3,0
3577,,O=C(OC(C)(C)C)N1CCC(CC(=O)N2CCN(C=3C=CC=CC3OC)CC2)C(CC4=NOC(=C4)C=5N=CC=CC5)C1,0
3578,,O=S(=O)(NCC1N2CCC(C1)C(CN3CCCC3COC)C2)C=4C=CC=CC4,0
3579,,O=C(NCC1N2CCC(C1)C(CN3CCN(C4=NC=CC=N4)CC3)C2)COC,0
3580,,N#CC=1C=CC=CC1S(=O)(=O)N2CC3C4=CC=C(C(=O)N4CC(C2)C3)C=5C=CC=CC5CN6CCOCC6,0
3581,,N=1OC(=CC1CC2(NCC=3OC=4C=CC=CC4C3)COC2)COC,0
3582,,OC=1C=CC=CC1CNC2(COC2)CC3=NOC(=C3)COC,0
3583,,OCC=1OC(=CC1)CNC2(COC2)CC3=NOC(=C3)COC,0
3584,,N=1OC(=CC1CC2(NCC3=CC=C(C=C3)N(C)C)COC2)COC,0
3585,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC4=CC=C5OCOC5=C4)COC3,0
3586,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC=4C=CC=C5OCOC54)COC3,0
3587,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC4=CC=C(C=C4)N(C)C)COC3,0
3588,,FC=1C=CC=CC1CNC2(COC2)CC3=NOC(=C3)C(C)(C)C,0
3589,,N=1OC(=CC1CC2(NCC3CCCCC3)COC2)C(C)(C)C,0
3590,,N=1OC(=CC1CC2(NCC=3C=CC=CC3)COC2)C(C)(C)C,0
3591,,O=C(N1CCC(NC2(COC2)CC3=NOC(=C3)C(C)(C)C)CC1)C,0
3592,,N=1OC(=CC1CC2(NC3CCOCC3)COC2)CN(C)C,0
3593,,N=1OC(=CC1CC2(NCCC)COC2)CN(C)C,0
3594,,N=1OC(=CC1CC2(NC3CCN(C)CC3)COC2)CN(C)C,0
3595,,N=1OC(=CC1CC2(NCC(C)C)COC2)CN(C)C,0
3596,,FC=1C=CC=CC1CNC2(COC2)CC3=NOC(=C3)CN(C)C,0
3597,,O=C1N(CC=2C=CC=CC2)C(COC1)C(O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=C(F)C=C4,0
3598,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC=3C=CC=CC3)C4=CC=C(C=C4)C,0
3599,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC=3C=CC=CC3)COC,0
3600,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(OC)C=C3)NCC,0
3601,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(OC)C=C3)C=4C=CN=C(Cl)C4,0
3602,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(OC)C=C3)CCC=4C=CC=CC4,0
3603,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(OC)C=C3)C(CC)CC,0
3604,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC)CC=3SC=CC3,0
3605,,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC)C3CC3,0
3606,,O=C1C=CN(C(=O)N1)CC(NC2CCCCC2)C(=O)O,0
3607,,O=C1C=CN(C(=O)N1)CC(NC(=O)C2CC2)C(=O)O,0
3608,,O=S(=O)(NC1CC(CC2=NOC(=C2)C=3C=CC(F)=CC3)C1(C)C)C,0
3609,,O=S(=O)(NC1CC(CC2=NOC(=C2)CN(C)C)C1(C)C)C,0
3610,,OCCC=1ON=C(C1)CC2CC(NC3CCOCC3)C2(C)C,0
3611,,OCCC=1ON=C(C1)CC2CC(N(CC=3OC(=CC3)COC)CC=4OC(=CC4)COC)C2(C)C,0
3612,,O=C(NC1CC(C)(C)C2CC(O)(C)CCC12CCC(=O)NCCC3=CNC=4C=CC=CC43)C5=CC=C(C=C5)N(C)C,0
3613,,O=C(OC)C1N(CC2=C(N=CN2CC3=CC=C(OC)C=C3)C1)S(=O)(=O)C4=CC=CC=5C4=CC=CC5N(C)C,0
3614,,O=C(NC=1N=CC(=CC1)C2=NOC(=N2)C3N(CC4=CC=C(C=C4)S(=O)(=O)C)CCC3)C5=CC=C(OC)C=C5,0
3615,,FC(F)(F)OC1=CC=C(C=C1)CNC2C3OC(OC3)C(N4CCN(C=5C=CC=CC5OC)CC4)C2O,0
3616,,O=S(=O)(NCC1N2CCC(C1)C(CN(C)CC=3C=CC=CC3)C2)C=4SC=CC4,0
3617,,N#CC1=CC=CC(=C1)NC(=O)NCC2N3CCC(C2)C(CN(C)CC=C)C3,0
3618,,O=S(=O)(NCC1N2CCC(C1)C(CN(C)CC=C)C2)C3=CC=C(OC)C=C3,0
3619,,FC(F)(F)C1=CC=C(C=C1)CNC2(COC2)CC3=NOC(=C3)COC,0
3620,,N=1OC(=CC1CC2(NCCC)COC2)COC,0
3621,,N=1OC(=CC1CC2(NCCC(C)C)COC2)COC,0
3622,,FC=1C=CC=CC1CNC2(COC2)CC3=NOC(=C3)COC,0
3623,,N=1OC(=CC1CC2(NC3CCCCC3)COC2)COC,0
3624,,N=1OC(=CC1CC2(NCC=3C=CC=CC3)COC2)COC,0
3625,,O=C(N1CCC(NC2(COC2)CC3=NOC(=C3)COC)CC1)C,0
3626,,OC(C=1ON=C(C1)CC2(NCC(C)(C)C)COC2)(C)C,0
3627,,OC(C=1ON=C(C1)CC2(NCC=3OC(=CC3)C)COC2)(C)C,0
3628,,ClC1=CC=C(C=C1)CNC2(COC2)CC3=NOC(=C3)C(O)(C)C,0
3629,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC=4C=CC=CC4O)COC3,0
3630,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC=4C=CC=C(OC)C4)COC3,0
3631,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCCC(C)C)COC3,0
3632,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC=4OC=CC4)COC3,0
3633,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC=4C=CC=CC4F)COC3,0
3634,,N#CC1=CC=C(C=C1)CNC2(COC2)CC3=NOC(=C3)C=4C=CC(F)=CC4,0
3635,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC4=CC=C(OC(F)(F)F)C=C4)COC3,0
3636,,O=C(OCC=C)C=CCCC,0
3637,,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC4=CC=C(OC)C=C4)COC3,0
