Index,SMILES,Name,Classe
3861,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC=3C=CC=CC3OC)C=4SC=CC4,N-{4-[hydroxy({4-[(2-methoxyphenyl)methyl]-5-oxomorpholin-3-yl})methyl]phenyl}thiophene-2-carboxamide,0
3862,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC=3C=CC=CC3OC)C4=CC=C(F)C=C4,4-fluoro-N-{4-[hydroxy({4-[(2-methoxyphenyl)methyl]-5-oxomorpholin-3-yl})methyl]phenyl}benzamide,0
3863,N#CC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(O)C3N(C(=O)COC3)CC=4C=CC=CC4OC,4-cyano-N-{4-[hydroxy({4-[(2-methoxyphenyl)methyl]-5-oxomorpholin-3-yl})methyl]phenyl}benzamide,0
3864,O=C1N(CC(C)C)C(COC1)C(O)C2=CC=C(C=C2)NS(=O)(=O)C,N-(4-{hydroxy[4-(2-methylpropyl)-5-oxomorpholin-3-yl]methyl}phenyl)methanesulfonamide,0
3865,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC(C)C)C=3C=NC=CC3,N-(4-{hydroxy[4-(2-methylpropyl)-5-oxomorpholin-3-yl]methyl}phenyl)pyridine-3-carboxamide,0
3866,O=C(NC1CC(CC2=NOC(=C2)COC=3C=CC=CC3)C1(C)C)CC=4C=CC=CC4,"N-(2,2-dimethyl-3-{[5-(phenoxymethyl)-1,2-oxazol-3-yl]methyl}cyclobutyl)-2-phenylacetamide",0
3867,O=C(NC1CC(CC2=NOC(=C2)CN(C)CC=3C=CC=CC3)C1(C)C)COC,"N-{3-[(5-{[benzyl(methyl)amino]methyl}-1,2-oxazol-3-yl)methyl]-2,2-dimethylcyclobutyl}-2-methoxyacetamide",0
3868,O=C(NC1CC(CC2=NOC(=C2)CCCC)C1(C)C)C=3C=CC=C(F)C3,"N-{3-[(5-butyl-1,2-oxazol-3-yl)methyl]-2,2-dimethylcyclobutyl}-3-fluorobenzamide",0
3869,S=C(NCC=1OC=CC1)NCC2N3CCC(C2)C(CN4CCC(C)CC4)C3,3-[(furan-2-yl)methyl]-1-({5-[(4-methylpiperidin-1-yl)methyl]-1-azabicyclo[2.2.2]octan-2-yl}methyl)thiourea,0
3870,O=C1C(=CC=C2N1CC3CN(CC2C3)S(=O)(=O)C4=CC=C(C=C4)NC(=O)C)C=5C=CC=CC5CN6CCOCC6,"N-{4-[(5-{2-[(morpholin-4-yl)methyl]phenyl}-6-oxo-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-dien-11-yl)sulfonyl]phenyl}acetamide",0
3871,O=C(N)C(NC(=O)C1N(C(=O)N2CCOCC2)CCN(C(=O)C3CCNCC3)C1)CC4=CNC=5C=CC=CC54,3-(1H-indol-3-yl)-2-{[1-(morpholine-4-carbonyl)-4-(piperidine-4-carbonyl)piperazin-2-yl]formamido}propanamide,0
3872,O=C(N)C(NC(=O)C1N(C(=O)C2CCNCC2)CCN(C1)S(=O)(=O)C=3C=CC=CC3)CC4=CNC=5C=CC=CC54,2-{[4-(benzenesulfonyl)-1-(piperidine-4-carbonyl)piperazin-2-yl]formamido}-3-(1H-indol-3-yl)propanamide,0
3873,O=C(N)C1NCCN(C(=O)C2=CC=C(OC)C=C2)C1,4-(4-methoxybenzoyl)piperazine-2-carboxamide,0
3874,O=C(O)CSCC(=O)N1CCC(NC(=O)C2=NC=CN=C2)CC1C(=O)NC(C(=O)N)CC=3C=CC=CC3,2-[(2-{2-[(1-carbamoyl-2-phenylethyl)carbamoyl]-4-(pyrazine-2-amido)piperidin-1-yl}-2-oxoethyl)sulfanyl]acetic acid,0
3875,N#CC1=CC=CC(=C1)CNC2COC3C2OCC3NC4=NC=CC(=N4)C=5C=CC(OC)=CC5,"3-{[(6-{[4-(4-methoxyphenyl)pyrimidin-2-yl]amino}-hexahydrofuro[3,2-b]furan-3-yl)amino]methyl}benzonitrile",0
3876,O=C(NC=1C=CC=C(F)C1)NC2CCC3(C)CCC(C(O)C3C2C)C(C(=O)NCC=4C=CC=CC4)C,"N-benzyl-2-(7-{[(3-fluorophenyl)carbamoyl]amino}-1-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl)propanamide",0
3877,O=C(NC1CCC2(C)CCC(C(O)C2C1C)C(C(=O)NCC3=CC=C(OC)C(OC)=C3)C)C4=NC=CC=C4,"N-[7-(1-{[(3,4-dimethoxyphenyl)methyl]carbamoyl}ethyl)-8-hydroxy-1,4a-dimethyl-decahydronaphthalen-2-yl]pyridine-2-carboxamide",0
3878,O=C(NC1CCC2(C)CCC(C(O)C2C1C)C(C(=O)NCC3=CC=C(OC)C=C3)C)C4=NC=CC=C4,"N-[8-hydroxy-7-(1-{[(4-methoxyphenyl)methyl]carbamoyl}ethyl)-1,4a-dimethyl-decahydronaphthalen-2-yl]pyridine-2-carboxamide",0
3879,O=C(NC1CCC2(C)CCC(C(O)C2C1C)C(C(=O)NCCC3=CC=C(OC)C(OC)=C3)C)CCOC,"N-[2-(3,4-dimethoxyphenyl)ethyl]-2-[1-hydroxy-7-(3-methoxypropanamido)-4a,8-dimethyl-decahydronaphthalen-2-yl]propanamide",0
3880,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CCOCC)CC(C)(C)C,"N-(4-{[4-(2-ethoxyethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)-3,3-dimethylbutanamide",0
3881,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CCOCC)C,N-(4-{[4-(2-ethoxyethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)acetamide,0
3882,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)C)C3=CC=C(F)C(Cl)=C3,3-chloro-4-fluoro-N-{4-[hydroxy(4-methyl-5-oxomorpholin-3-yl)methyl]phenyl}benzamide,0
3883,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)C)C=3SC=CC3,N-{4-[hydroxy(4-methyl-5-oxomorpholin-3-yl)methyl]phenyl}thiophene-2-carboxamide,0
3884,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)C)CC3=CC=C(OC)C=C3,N-{4-[hydroxy(4-methyl-5-oxomorpholin-3-yl)methyl]phenyl}-2-(4-methoxyphenyl)acetamide,0
3885,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)C)C3=CC=C(OC)C=C3,N-{4-[hydroxy(4-methyl-5-oxomorpholin-3-yl)methyl]phenyl}-4-methoxybenzamide,0
3886,O=C(NC1=CC=C(C=C1)C(O)C2NC(=O)COC2)NCC,3-ethyl-1-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}urea,0
3887,O=C(NC1=CC=C(C=C1)C(O)C2NC(=O)COC2)CC=3C=CC=CC3,N-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}-2-phenylacetamide,0
3888,O=C1N(CC2CC2)C(COC1)C(O)C3=CC=C(C=C3)NC(=O)C4CCCC4,N-(4-{[4-(cyclopropylmethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)cyclopentanecarboxamide,0
3889,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3CC3)CC=4C=CC=CC4,N-(4-{[4-(cyclopropylmethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)-2-phenylacetamide,0
3890,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3CC3)C4=CC=C(F)C=C4,N-(4-{[4-(cyclopropylmethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)-4-fluorobenzamide,0
3891,O=C(NC=1C=CC=CC1)NC2=CC=C(C=C2)C(O)C3N(C(=O)COC3)CC4=CC=C(C=C4)C(F)(F)F,3-{4-[hydroxy(5-oxo-4-{[4-(trifluoromethyl)phenyl]methyl}morpholin-3-yl)methyl]phenyl}-1-phenylurea,0
3892,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(C=C3)C(F)(F)F)C=4C=NC=CC4,N-{4-[hydroxy(5-oxo-4-{[4-(trifluoromethyl)phenyl]methyl}morpholin-3-yl)methyl]phenyl}pyridine-3-carboxamide,0
3893,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(C=C3)C(F)(F)F)CC=4SC=CC4,N-{4-[hydroxy(5-oxo-4-{[4-(trifluoromethyl)phenyl]methyl}morpholin-3-yl)methyl]phenyl}-2-(thiophen-2-yl)acetamide,0
3894,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(C=C3)C(F)(F)F)CC4=CC=C(OC)C=C4,N-{4-[hydroxy(5-oxo-4-{[4-(trifluoromethyl)phenyl]methyl}morpholin-3-yl)methyl]phenyl}-2-(4-methoxyphenyl)acetamide,0
3895,O=C(NC1CC(CC2=NOC(=C2)C=3C=CC(OC)=CC3)C1(C)C)C4CCC4,"N-(3-{[5-(4-methoxyphenyl)-1,2-oxazol-3-yl]methyl}-2,2-dimethylcyclobutyl)cyclobutanecarboxamide",0
3896,N=1OC(=CC1CC2CC(NC3CCN(C)CC3)C2(C)C)COC=4C=CC=CC4,"N-(2,2-dimethyl-3-{[5-(phenoxymethyl)-1,2-oxazol-3-yl]methyl}cyclobutyl)-1-methylpiperidin-4-amine",0
3897,O=C(NCC)NC1CC(CC2=NOC(=C2)CO)C1(C)C,"3-ethyl-1-(3-{[5-(hydroxymethyl)-1,2-oxazol-3-yl]methyl}-2,2-dimethylcyclobutyl)urea",0
3898,O=C(O)CNC(=O)CCCCCCCCC,2-decanamidoacetic acid,0
3899,N=1OC(=CC1CC2CC(NC3CCN(C)CC3)C2(C)C)C=4C=CC=CC4,"N-{2,2-dimethyl-3-[(5-phenyl-1,2-oxazol-3-yl)methyl]cyclobutyl}-1-methylpiperidin-4-amine",0
3900,O=C(NC(C)C)NC1CC(CC2=NOC(=C2)CCCC)C1(C)C,"1-{3-[(5-butyl-1,2-oxazol-3-yl)methyl]-2,2-dimethylcyclobutyl}-3-(propan-2-yl)urea",0
3901,O=C1C=CC=C2N1CC3CN(CC2C3)CC4CN5CCC4CC5CNC(=O)C6=CC=C7OCOC7=C6,"N-{[5-({6-oxo-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-dien-11-yl}methyl)-1-azabicyclo[2.2.2]octan-2-yl]methyl}-2H-1,3-benzodioxole-5-carboxamide",0
3902,O=C(NC1=CC=C(C=C1)C(=O)C)NCC2N3CCC(C2)C(CN(C)CC=C)C3,3-(4-acetylphenyl)-1-[(5-{[methyl(prop-2-en-1-yl)amino]methyl}-1-azabicyclo[2.2.2]octan-2-yl)methyl]urea,0
3903,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)C)C3=CC=C4OCOC4=C3,"N-{4-[hydroxy(4-methyl-5-oxomorpholin-3-yl)methyl]phenyl}-2H-1,3-benzodioxole-5-carboxamide",0
3904,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)C)C3=CC=C(C=C3)C(C)(C)C,4-tert-butyl-N-{4-[hydroxy(4-methyl-5-oxomorpholin-3-yl)methyl]phenyl}benzamide,0
3905,O=C1NC(COC1)C(O)C2=CC=C(C=C2)NS(=O)(=O)C,N-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}methanesulfonamide,0
3906,O=C1NC(COC1)C(O)C2=CC=C(C=C2)NC(=O)C3CCCC3,N-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}cyclopentanecarboxamide,0
3907,O=C(NC1=CC=C(C=C1)C(O)C2NC(=O)COC2)C=3OC=CC3,N-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}furan-2-carboxamide,0
3908,O=C(NC1=CC=C(C=C1)C(O)C2NC(=O)COC2)C3=CC=C(C=C3)C(C)(C)C,4-tert-butyl-N-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}benzamide,0
3909,O=C(NC1=CC=C(C=C1)C(O)C2NC(=O)COC2)C,N-{4-[hydroxy(5-oxomorpholin-3-yl)methyl]phenyl}acetamide,0
3910,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3CC3)C=4C=NC=CC4,N-(4-{[4-(cyclopropylmethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)pyridine-3-carboxamide,0
3911,N#CC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(O)C3N(C(=O)COC3)CC4CC4,4-cyano-N-(4-{[4-(cyclopropylmethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)benzamide,0
3912,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CC3=CC=C(C=C3)C(F)(F)F)CC=4C=CC=CC4,N-{4-[hydroxy(5-oxo-4-{[4-(trifluoromethyl)phenyl]methyl}morpholin-3-yl)methyl]phenyl}-2-phenylacetamide,0
3913,O=C(NC1CC(CC2=NOC(=C2)CC3CCCCC3)C1(C)C)C=4OC=CC4,"N-(3-{[5-(cyclohexylmethyl)-1,2-oxazol-3-yl]methyl}-2,2-dimethylcyclobutyl)furan-2-carboxamide",0
3914,O=C(NC1CC(CC2=NOC(=C2)CC(C)C)C1(C)C)C=3OC=CC3,"N-(2,2-dimethyl-3-{[5-(2-methylpropyl)-1,2-oxazol-3-yl]methyl}cyclobutyl)furan-2-carboxamide",0
3915,O=C(NC=1C=CC=CC1)NC2CC(CC3=NOC(=C3)COC=4C=CC=CC4)C2(C)C,"3-(2,2-dimethyl-3-{[5-(phenoxymethyl)-1,2-oxazol-3-yl]methyl}cyclobutyl)-1-phenylurea",0
3916,O=C(NCC)NC1CC(CC2=NOC(=C2)C=3C=CC=CC3)C1(C)C,"1-{2,2-dimethyl-3-[(5-phenyl-1,2-oxazol-3-yl)methyl]cyclobutyl}-3-ethylurea",0
3917,N=1C=CC=C(C1)CNC2CC(CC3=NOC(=C3)COC)C2(C)C,"3-{[5-(methoxymethyl)-1,2-oxazol-3-yl]methyl}-2,2-dimethyl-N-[(pyridin-3-yl)methyl]cyclobutan-1-amine",0
3918,O=C(NC1CC(CC2=NOC(=C2)COC)C1(C)C)C3CCC3,"N-(3-{[5-(methoxymethyl)-1,2-oxazol-3-yl]methyl}-2,2-dimethylcyclobutyl)cyclobutanecarboxamide",0
3919,O=C(NC1CC(CC2=NOC(=C2)CCCC)C1(C)C)N3CCOCC3,"N-{3-[(5-butyl-1,2-oxazol-3-yl)methyl]-2,2-dimethylcyclobutyl}morpholine-4-carboxamide",0
3920,S=C(NC1=CC=C(C=C1)N2N=CC=C2)NCC3N4CCC(C3)C(CN5CCC(CC=6C=CC=CC6)CC5)C4,1-({5-[(4-benzylpiperidin-1-yl)methyl]-1-azabicyclo[2.2.2]octan-2-yl}methyl)-3-[4-(1H-pyrazol-1-yl)phenyl]thiourea,0
3921,O=C(NC1=CC=C(C=C1)C(=O)C)NCC2N3CCC(C2)C(CN4CCC(C)CC4)C3,3-(4-acetylphenyl)-1-({5-[(4-methylpiperidin-1-yl)methyl]-1-azabicyclo[2.2.2]octan-2-yl}methyl)urea,0
3922,N1=C(C=C(N1C)C2CN3CCC2CC3CN(CC4=CC=C(OC)C=C4)CC5=CC=C(OC)C=C5)C=6C=CC=7C=CC=CC7C6,bis[(4-methoxyphenyl)methyl]({5-[1-methyl-3-(naphthalen-2-yl)-1H-pyrazol-5-yl]-1-azabicyclo[2.2.2]octan-2-yl}methyl)amine,0
3923,O=C1N(CC2=CC=C(F)C=C2)C3CN(CC4=CNC=5C=CC=CC54)CC3OC1,"4-[(4-fluorophenyl)methyl]-6-[(1H-indol-3-yl)methyl]-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3924,O=C1N(CC2=NC=CC=C2)C3CN(CC3OC1)CC4CC4,"6-(cyclopropylmethyl)-4-[(pyridin-2-yl)methyl]-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3925,O=C1N(CC2CC2)C3CN(CC=4OC=CC4)CC3OC1,"4-(cyclopropylmethyl)-6-[(furan-2-yl)methyl]-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3926,O=C1N(CC=2C=CC=CC2)C3CN(CC=4C=CC=CC4F)CC3OC1,"4-benzyl-6-[(2-fluorophenyl)methyl]-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3927,O=C1N(C=2C=CC=CC2)C3CN(CC=4C=NC=CC4)CC3OC1,"4-phenyl-6-[(pyridin-3-yl)methyl]-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3928,O=C(O)C1=CC=C(C=C1)CN2CC3OCC(=O)N(C=4C=CC=CC4)C3C2,"4-({3-oxo-4-phenyl-octahydropyrrolo[3,4-b][1,4]oxazin-6-yl}methyl)benzoic acid",0
3929,O=C1NC2CN(CC3=CN(C=4C=CC=CC43)C)CC2OC1,"6-[(1-methyl-1H-indol-3-yl)methyl]-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3930,O=C1NC2CN(CC2OC1)C3CCN(C)CC3,"6-(1-methylpiperidin-4-yl)-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3931,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CCOCC)C3CCCC3,N-(4-{[4-(2-ethoxyethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)cyclopentanecarboxamide,0
3932,O=C(NC1=CC=C(C=C1)C(O)C2N(C(=O)COC2)CCOCC)C3=CC=C(F)C=C3,N-(4-{[4-(2-ethoxyethyl)-5-oxomorpholin-3-yl](hydroxy)methyl}phenyl)-4-fluorobenzamide,0
3933,O=C(NC1CC(CC2=NOC(=C2)COC=3C=CC=CC3)C1(C)C)C4=CC=C(OC)C=C4,"N-(2,2-dimethyl-3-{[5-(phenoxymethyl)-1,2-oxazol-3-yl]methyl}cyclobutyl)-4-methoxybenzamide",0
3934,O=C(N1CCC(NC2CC(CC3=NOC(=C3)C=4C=CC=CC4)C2(C)C)CC1)C,"1-[4-({2,2-dimethyl-3-[(5-phenyl-1,2-oxazol-3-yl)methyl]cyclobutyl}amino)piperidin-1-yl]ethan-1-one",0
3935,O=S(=O)(NC1CC(CC2=NOC(=C2)COC)C1(C)C)C=3C=CC=CC3,"N-(3-{[5-(methoxymethyl)-1,2-oxazol-3-yl]methyl}-2,2-dimethylcyclobutyl)benzenesulfonamide",0
3936,O=C(NC1CC(CC2=NOC(=C2)CN(C)C)C1(C)C)N3CCOCC3,"N-[3-({5-[(dimethylamino)methyl]-1,2-oxazol-3-yl}methyl)-2,2-dimethylcyclobutyl]morpholine-4-carboxamide",0
3937,N=1OC(=CC1CC2CC(NCC3=NC=CC=C3)C2(C)C)CN4CCCCC4,"2,2-dimethyl-3-({5-[(piperidin-1-yl)methyl]-1,2-oxazol-3-yl}methyl)-N-[(pyridin-2-yl)methyl]cyclobutan-1-amine",0
3938,N=1OC(=CC1CC2CC(N)C2(C)C)CN3CCOCC3,"2,2-dimethyl-3-({5-[(morpholin-4-yl)methyl]-1,2-oxazol-3-yl}methyl)cyclobutan-1-amine",0
3939,O=C(NC=1C=CC=CC1)NC2CC(CC3=NOC(=C3)CN4CCOCC4)C2(C)C,"3-[2,2-dimethyl-3-({5-[(morpholin-4-yl)methyl]-1,2-oxazol-3-yl}methyl)cyclobutyl]-1-phenylurea",0
3940,O=C(O)CC1CCN(CC1CCN(C=2C=CC=CC2)CCN3CCOCC3)S(=O)(=O)C4=CC=C(OC)C=C4,2-[1-(4-methoxybenzenesulfonyl)-3-(2-{[2-(morpholin-4-yl)ethyl](phenyl)amino}ethyl)piperidin-4-yl]acetic acid,0
3941,S=C(NCC=1OC=CC1)NCC2N3CCC(C2)C(CN4CCCC4COC)C3,3-[(furan-2-yl)methyl]-1-[(5-{[2-(methoxymethyl)pyrrolidin-1-yl]methyl}-1-azabicyclo[2.2.2]octan-2-yl)methyl]thiourea,0
3942,O=C1N(CC2=NC=CC=C2)C(COC1)C(O)C3=CC=C(C=C3)N(CN(C4=CC=C(C=C4)C(O)C5N(C(=O)COC5)CC6=NC=CC=C6)S(=O)(=O)C)S(=O)(=O)C,N-{4-[hydroxy({5-oxo-4-[(pyridin-2-yl)methyl]morpholin-3-yl})methyl]phenyl}-N-[(N-{4-[hydroxy({5-oxo-4-[(pyridin-2-yl)methyl]morpholin-3-yl})methyl]phenyl}methanesulfonamido)methyl]methanesulfonamide,0
3943,O=C1N(CCCC=2C=CC=CC2)C(COC1)C(O)C3=CC=C(C=C3)N(CN(C4=CC=C(C=C4)C(O)C5N(C(=O)COC5)CCCC=6C=CC=CC6)S(=O)(=O)C)S(=O)(=O)C,N-(4-{hydroxy[5-oxo-4-(3-phenylpropyl)morpholin-3-yl]methyl}phenyl)-N-{[N-(4-{hydroxy[5-oxo-4-(3-phenylpropyl)morpholin-3-yl]methyl}phenyl)methanesulfonamido]methyl}methanesulfonamide,0
3944,O=C(OCCC=1C=CC=CC1)C2=C(NC3=C(C(=O)CC(C4=CC=C(Cl)C=C4)C3)C2C5=CC=C(O)C(OCC)=C5)C,"2-phenylethyl 7-(4-chlorophenyl)-4-(3-ethoxy-4-hydroxyphenyl)-2-methyl-5-oxo-1,4,5,6,7,8-hexahydroquinoline-3-carboxylate",0
3945,OC1CC(C2=CC=C(C=C2)C)C(NCC=3C=CC=CC3)C1O,"3-(benzylamino)-4-(4-methylphenyl)cyclopentane-1,2-diol",0
3946,O=C(NC1C(O)C(O)CC1C2=CC=C(C=C2)C)C3CCOCC3,"N-[2,3-dihydroxy-5-(4-methylphenyl)cyclopentyl]oxane-4-carboxamide",0
3947,O=C(NC1C(O)C(O)CC1C=2C=CC=C(C2)C)C=3C=NC=CC3,"N-[2,3-dihydroxy-5-(3-methylphenyl)cyclopentyl]pyridine-3-carboxamide",0
3948,OC1CC(C2CCCCC2)C(NCC(C)C)C1O,"4-cyclohexyl-3-[(2-methylpropyl)amino]cyclopentane-1,2-diol",0
3949,OC1CC(C2CCCCC2)C(NCC3CCCC3)C1O,"4-cyclohexyl-3-[(cyclopentylmethyl)amino]cyclopentane-1,2-diol",0
3950,OC1CC(C=2C=CC=CC2C)C(NCC3CCCC3)C1O,"3-[(cyclopentylmethyl)amino]-4-(2-methylphenyl)cyclopentane-1,2-diol",0
3951,OC1CC(C2CCCCC2)C(NCC=3C=CC=CC3)C1O,"3-(benzylamino)-4-cyclohexylcyclopentane-1,2-diol",0
3952,OC1CC(C2=CC=C(OC)C=C2)C(NCC=3C=CC=CC3)C1O,"3-(benzylamino)-4-(4-methoxyphenyl)cyclopentane-1,2-diol",0
3953,O=C(NCC)NC1C(O)C(O)CC1C=2C=CN=CC2,"1-[2,3-dihydroxy-5-(pyridin-4-yl)cyclopentyl]-3-ethylurea",0
3954,O=C(NC1C(O)C(O)CC1C2CCCCC2)C3=NC=CC=C3,"N-(5-cyclohexyl-2,3-dihydroxycyclopentyl)pyridine-2-carboxamide",0
3955,O=C(NC1C(O)C(O)CC1C=2C=NC=NC2)C3=NC=CC=C3,"N-[2,3-dihydroxy-5-(pyrimidin-5-yl)cyclopentyl]pyridine-2-carboxamide",0
3956,O=C(NC1C(O)C(O)CC1C=2C=NC=NC2)C=3C=NC=NC3,"N-[2,3-dihydroxy-5-(pyrimidin-5-yl)cyclopentyl]pyrimidine-5-carboxamide",0
3957,O=C(NC1C(O)C(O)CC1C=2C=CC=CC2C)C3CC3,"N-[2,3-dihydroxy-5-(2-methylphenyl)cyclopentyl]cyclopropanecarboxamide",0
3958,O=C(NC1C(O)C(O)CC1C=2C=CC=CC2)C=3C=NC=CC3,"N-(2,3-dihydroxy-5-phenylcyclopentyl)pyridine-3-carboxamide",0
3959,O=C1N(CC2=CC=C(OC)C=C2)C3CN(C)CC3OC1,"4-[(4-methoxyphenyl)methyl]-6-methyl-octahydropyrrolo[3,4-b][1,4]oxazin-3-one",0
3960,O=C1N(C2CCOCC2)C(CO)C(OC1)C3=CC=C(C=C3)NS(=O)(=O)CC(C)C,N-{4-[3-(hydroxymethyl)-4-(oxan-4-yl)-5-oxomorpholin-2-yl]phenyl}-2-methylpropane-1-sulfonamide,0
3961,N#CC1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)C3OCC(=O)N(C4CCOCC4)C3CO,3-cyano-N-{4-[3-(hydroxymethyl)-4-(oxan-4-yl)-5-oxomorpholin-2-yl]phenyl}benzamide,0
3962,O=C(NC1=CC=C(C=C1)C2OCC(=O)N(C3CCOCC3)C2CO)C4=CC=C5OCOC5=C4,"N-{4-[3-(hydroxymethyl)-4-(oxan-4-yl)-5-oxomorpholin-2-yl]phenyl}-2H-1,3-benzodioxole-5-carboxamide",0
3963,O=C(NC1=CC=C(C=C1)C2OCC(=O)N(C3CCOCC3)C2CO)C=4C=NC=CC4,N-{4-[3-(hydroxymethyl)-4-(oxan-4-yl)-5-oxomorpholin-2-yl]phenyl}pyridine-3-carboxamide,0
3964,O=C1N(C2CCOCC2)C(CO)C(OC1)C3=CC=C(C=C3)NS(=O)(=O)CC=4C=CC=CC4,N-{4-[3-(hydroxymethyl)-4-(oxan-4-yl)-5-oxomorpholin-2-yl]phenyl}-1-phenylmethanesulfonamide,0
3965,O=C(NC1=CC=C(C=C1)C2OCC(=O)N(C3CCOCC3)C2CO)COC=4C=CC=CC4,N-{4-[3-(hydroxymethyl)-4-(oxan-4-yl)-5-oxomorpholin-2-yl]phenyl}-2-phenoxyacetamide,0
3966,O=C1NC(CO)C(OC1)C2=CC=C(C=C2)NS(=O)(=O)C=3C=CC=CC3,N-{4-[3-(hydroxymethyl)-5-oxomorpholin-2-yl]phenyl}benzenesulfonamide,0
3967,O=C1NC(=O)N(C=C1CC)CC(NCCC(C)C)C(=O)O,"3-(5-ethyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-2-[(3-methylbutyl)amino]propanoic acid",0
3968,O=C(O)CCC(=O)NCC1C=C(C)C(CC2=NC=3C=CC(Cl)=CC3N2)CC1C(C)C,"3-[({4-[(6-chloro-1H-1,3-benzodiazol-2-yl)methyl]-3-methyl-6-(propan-2-yl)cyclohex-2-en-1-yl}methyl)carbamoyl]propanoic acid",0
3969,O=C(O)COCC(=O)NCC1C=C(C)C(CC2=NC=3C=CC=C(C3N2)C)CC1C(C)C,"2-{[({3-methyl-4-[(7-methyl-1H-1,3-benzodiazol-2-yl)methyl]-6-(propan-2-yl)cyclohex-2-en-1-yl}methyl)carbamoyl]methoxy}acetic acid",0
3970,O=C(OC)C=1C=CC=2NC(=NC2C1)CC3C(=CC(CNC4CCOCC4)C(C3)C(C)C)C,"methyl 2-[(2-methyl-4-{[(oxan-4-yl)amino]methyl}-5-(propan-2-yl)cyclohex-2-en-1-yl)methyl]-1H-1,3-benzodiazole-5-carboxylate",0
3971,O=C(OC)C=1C=CC=2NC(=NC2C1)CC3C(=CC(CNCC4CCCCC4)C(C3)C(C)C)C,"methyl 2-[(4-{[(cyclohexylmethyl)amino]methyl}-2-methyl-5-(propan-2-yl)cyclohex-2-en-1-yl)methyl]-1H-1,3-benzodiazole-5-carboxylate",0
3972,O=C(OC)C=1C=CC=2NC(=NC2C1)CC3C(=CC(CNC(=O)C=4C=CC=CC4)C(C3)C(C)C)C,"methyl 2-({2-methyl-4-[(phenylformamido)methyl]-5-(propan-2-yl)cyclohex-2-en-1-yl}methyl)-1H-1,3-benzodiazole-5-carboxylate",0
